1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2448   ,2454   ,2498   ,2618   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2888   ,2890   ,2891   ,2892   ,2912   ,3045   ,3231   ,3481   ,3673   ,4904   ,4938   ,6505   ,9904   ,
   28.37,   24.85,   25.40,   84.67,   64.47,   82.48,   29.72,   71.91,   25.38,   36.35,   23.48,   11.04,   99.71,   20.07,   50.86,   21.62,   26.64,   59.22,   49.92,   46.53,   97.13,  140.55,   39.53,   20.10,   63.85,   80.06,  250.21,  975.05,   19.36,   14.67,   12.67,   29.52,   31.73,    8.83,   14.30,   16.76,   10.46,    7.66,   13.30,   13.84,  130.55,   56.05,   25.98,   26.09,  553.68,   30.72,   22.01,   81.15,   20.12,
   28.93,   24.68,   25.12,   82.85,   63.64,   79.93,   30.05,   71.53,   25.31,   36.81,   23.41,   11.04,  101.63,   19.89,   50.86,   21.59,   26.53,   58.58,   49.18,   46.02,  103.05,  142.15,   40.56,   19.92,   63.71,   81.12,  255.03,  971.02,   20.10,   14.64,   12.56,   29.07,   31.29,    8.75,   14.41,   16.66,   10.37,    7.55,   13.17,   13.97,  126.03,   55.52,   25.58,   25.46,  577.98,   30.47,   22.53,   79.44,   20.01,
   28.22,   24.59,   25.40,   82.12,   63.64,   80.29,   29.79,   71.68,   25.17,   39.37,   23.29,   11.08,  100.48,   20.22,   51.82,   21.32,   26.88,   59.37,   48.45,   45.76,  100.96,  143.49,   41.45,   19.97,   63.85,   78.30,  257.62, 1007.28,   20.25,   14.94,   12.64,   28.86,   31.39,    8.79,   14.55,   16.99,   10.37,    7.58,   13.40,   14.05,  124.39,   56.05,   25.63,   25.51,  618.04,   30.79,   22.49,   80.50,   19.90,
   27.41,   24.19,   25.21,   81.39,   62.82,   77.37,   29.95,   72.66,   25.09,   39.02,   23.13,   11.08,  100.86,   20.22,   51.58,   21.42,   26.29,   59.53,   48.18,   45.76,  102.70,  142.15,   40.56,   20.23,   63.85,   79.36,  257.62,  991.17,   21.37,   14.73,   12.62,   29.03,   30.99,    8.75,   14.34,   16.62,   10.20,    7.63,   13.32,   13.78,  124.39,   55.52,   25.28,   25.46,  627.89,   30.50,   22.49,   78.55,   20.20,
   28.22,   24.59,   26.17,   81.75,   62.15,   77.01,   30.62,   73.27,   25.13,   39.67,   23.41,   11.23,  102.78,   20.74,   52.30,   21.66,   26.50,   59.93,   47.52,   46.36,  102.01,  140.55,   39.88,   20.66,   64.27,   78.39,  266.89,  975.05,   21.89,   14.79,   12.70,   29.66,   31.43,    8.94,   14.37,   16.76,   10.33,    7.83,   13.53,   13.91,  128.90,   56.12,   26.09,   25.64,  605.56,   30.72,   22.79,   79.04,   20.50,
   28.05,   24.72,   26.02,   83.58,   63.50,   78.83,   30.62,   73.34,   25.13,   39.77,   23.29,   11.15,  102.78,   20.37,   52.30,   21.52,   26.26,   59.06,   48.12,   45.85,  100.61,  140.01,   39.19,   20.70,   64.41,   78.83,  261.33,  950.88,   22.11,   14.88,   12.70,   29.49,   31.46,    8.98,   14.34,   16.72,   10.37,    7.80,   13.43,   13.91,  127.26,   55.90,   26.14,   25.60,  589.80,   30.89,   22.64,   81.23,   20.65,
   28.08,   25.18,   26.08,   85.04,   63.12,   79.93,   30.39,   74.03,   25.17,   40.17,   22.97,   11.12,   95.86,   20.46,   53.02,   21.62,   26.84,   59.53,   47.72,   45.76,   93.65,  141.35,   40.35,   20.27,   64.90,   78.30,  259.48,  946.85,   21.89,   14.73,   12.64,   29.49,   31.26,    8.86,   14.23,   16.69,   10.33,    7.83,   13.45,   13.81,  128.08,   55.82,   25.98,   25.60,  583.23,   30.93,   22.86,   80.82,   20.61,
   28.12,   25.18,   26.11,   83.94,   62.90,   79.93,   30.12,   73.50,   25.20,   40.12,   22.90,   11.01,   92.01,   20.74,   52.30,   21.49,   26.98,   60.09,   46.71,   45.16,   97.13,  138.95,   40.97,   19.84,   65.60,   77.95,  261.33,  999.23,   21.70,   14.59,   12.56,   29.28,   30.86,    8.79,   14.16,   16.52,   10.20,    7.77,   12.89,   13.65,  133.83,   56.73,   25.33,   25.46,  595.71,   31.04,   22.64,   81.23,   20.50,
   28.05,   25.18,   25.61,   83.21,   62.15,   78.83,   29.42,   72.51,   25.20,   39.97,   22.97,   11.04,   93.93,   20.71,   52.06,   21.72,   26.88,   60.25,   46.45,   45.59,   95.39,  140.28,   41.38,   19.79,   64.69,   80.77,  261.33,  966.99,   21.37,   14.76,   12.56,   29.49,   31.19,    8.79,   14.16,   16.45,   10.24,    7.63,   12.67,   13.91,  129.31,   56.43,   25.33,   25.42,  593.74,   31.04,   22.90,   81.23,   20.42,
   28.15,   24.65,   25.95,   82.12,   62.07,   78.47,   29.66,   70.62,   25.13,   40.17,   23.06,   11.04,   94.32,   20.01,   50.86,   21.72,   26.74,   59.45,   45.98,   46.27,   92.26,  141.62,   41.45,   19.14,   64.76,   78.57,  256.14,  934.76,   21.82,   14.59,   12.45,   29.10,   31.09,    8.75,   14.05,   16.32,   10.16,    7.69,   12.49,   13.71,  127.26,   56.50,   25.33,   24.38,  591.11,   30.96,   23.27,   79.93,   20.57,
