1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2448   ,2454   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2888   ,2890   ,2891   ,2892   ,2912   ,3045   ,3231   ,3474   ,3481   ,4904   ,6239   ,6505   ,8046   ,9904   ,
   19.68,   18.17,   20.29,   47.44,   45.79,   49.95,   22.73,   75.70,   22.04,   25.05,   25.09,   11.42,   70.10,   14.52,   55.07,   28.22,   24.46,   45.00,   41.21,   74.49,   71.24,  136.29,   42.13,   29.67,   49.55,   76.72,  362.62,  238.06,    8.25,   10.14,   22.91,   33.05,    6.16,   12.82,   11.42,    9.93,    5.86,    8.29,    8.72,   60.29,   42.51,   25.73,   23.55,   42.55,   25.36,   69.40,   62.85,   99.20,   16.89,
   19.77,   18.20,   20.15,   47.37,   46.15,   49.74,   22.13,   74.58,   22.10,   25.02,   24.94,   11.24,   71.36,   14.41,   56.12,   28.34,   24.43,   45.22,   41.15,   75.07,   71.24,  135.57,   42.07,   29.50,   49.15,   78.10,  361.22,  241.72,    8.25,   10.06,   23.10,   32.99,    6.17,   13.02,   11.49,    9.80,    5.81,    8.29,    8.82,   60.37,   43.21,   25.73,   23.65,   42.28,   25.13,   69.72,   63.16,  101.61,   16.85,
   19.87,   18.20,   19.79,   47.64,   47.02,   49.95,   22.17,   77.57,   22.24,   25.49,   25.06,   11.35,   71.21,   14.17,   56.33,   27.91,   24.17,   45.30,   40.44,   74.65,   70.64,  136.05,   41.75,   29.24,   48.75,   78.27,  367.52,  236.96,    8.37,   10.27,   23.39,   33.62,    6.28,   13.39,   11.62,    9.89,    5.81,    8.47,    8.97,   60.37,   42.58,   25.41,   23.40,   41.38,   25.06,   69.40,   63.08,  101.20,   17.02,
   19.64,   18.05,   19.60,   47.85,   45.93,   50.43,   21.66,   76.45,   21.90,   25.45,   24.49,   11.27,   72.55,   14.06,   56.33,   27.67,   24.53,   44.70,   40.56,   75.15,   69.73,  134.85,   40.97,   28.93,   48.43,   79.73,  359.82,  234.40,    8.19,   10.06,   22.91,   33.11,    6.13,   13.02,   11.36,    9.76,    5.70,    8.29,    8.74,   60.45,   42.01,   25.45,   23.30,   40.84,   25.13,   70.04,   62.23,   98.39,   16.78,
   19.58,   18.05,   20.01,   48.26,   46.87,   50.84,   22.35,   77.94,   22.24,   25.49,   25.15,   11.49,   71.73,   14.17,   56.55,   28.03,   24.56,   45.60,   40.44,   78.19,   70.33,  137.24,   41.88,   29.54,   48.51,   81.03,  356.32,  236.23,    8.28,   10.14,   23.36,   33.68,    6.23,   13.33,   11.55,    9.89,    5.81,    8.49,    8.84,   60.45,   42.51,   25.73,   23.50,   43.18,   25.36,   70.04,   63.23,   98.39,   16.95,
   19.45,   18.05,   20.04,   48.26,   46.73,   51.39,   22.92,   80.18,   22.31,   25.41,   26.14,   11.56,   71.07,   14.74,   58.02,   27.91,   25.21,   46.21,   40.44,   80.25,   72.15,  141.54,   41.88,   30.62,   48.51,   81.72,  369.62,  247.95,    8.28,   10.11,   23.42,   33.93,    6.26,   13.39,   11.68,    9.97,    5.83,    8.59,    8.92,   60.45,   42.30,   26.78,   24.55,   43.63,   25.16,   70.68,   63.23,  103.21,   17.02,
   19.42,   18.14,   20.04,   48.26,   46.95,   51.39,   22.89,   79.43,   22.31,   25.09,   25.93,   11.67,   70.99,   14.74,   58.23,   27.79,   25.08,   46.28,   40.15,   79.59,   71.24,  139.87,   41.49,   30.75,   48.35,   82.15,  372.42,  247.22,    8.25,   10.16,   23.52,   33.99,    6.28,   13.46,   11.78,    9.97,    5.83,    8.49,    8.92,   60.37,   42.65,   26.92,   24.35,   43.63,   25.20,   70.36,   63.47,  103.21,   16.99,
   19.42,   18.14,   20.04,   48.26,   47.02,   51.05,   23.33,   77.57,   22.47,   25.25,   25.69,   11.85,   70.84,   14.87,   58.23,   27.54,   24.85,   46.36,   40.21,   79.02,   70.33,  138.67,   41.23,   30.32,   48.43,   82.58,  376.62,  247.22,    8.25,   10.21,   24.28,   34.25,    6.28,   13.39,   11.71,   10.01,    5.81,    8.63,    8.84,   59.42,   42.58,   26.55,   24.65,   43.45,   25.23,   69.72,   63.85,  100.40,   17.06,
   19.38,   18.11,   19.79,   48.20,   46.44,   50.98,   23.42,   75.70,   22.31,   25.88,   25.60,   11.92,   70.32,   14.76,   58.02,   26.87,   24.79,   46.36,   39.91,   79.84,   69.73,  136.05,   40.97,   30.06,   48.59,   82.75,  382.22,  247.58,    8.19,   10.09,   24.18,   33.43,    6.21,   13.12,   11.55,    9.76,    5.75,    8.45,    8.70,   60.37,   42.23,   26.05,   24.85,   44.08,   25.13,   70.04,   63.39,  100.40,   16.85,
   19.25,   17.99,   19.77,   48.20,   46.87,   50.91,   23.20,   76.08,   22.17,   25.64,   25.54,   11.95,   71.96,   14.71,   58.02,   26.32,   24.53,   45.90,   40.27,   79.84,   69.73,  136.76,   40.72,   30.06,   48.91,   83.18,  376.62,  250.51,    8.08,   10.19,   24.12,   33.68,    6.23,   13.12,   11.55,    9.85,    5.78,    8.38,    8.70,   60.45,   42.44,   25.91,   24.75,   44.35,   25.20,   68.45,   63.77,  101.20,   16.82,
   19.09,   17.78,   19.43,   48.20,   46.44,   50.29,   22.32,   76.08,   21.97,   25.29,   25.18,   11.63,   70.84,   14.38,   56.55,   26.16,   24.14,   45.15,   39.56,   78.19,   68.51,  135.33,   40.72,   30.10,   48.59,   79.73,  371.02,  245.39,    8.02,    9.93,   23.99,   32.80,    6.07,   12.78,   11.36,    9.64,    5.70,    8.19,    8.57,   59.66,   42.51,   25.50,   24.20,   43.77,   25.20,   65.90,   62.61,   98.79,   16.61,
   19.09,   17.75,   19.52,   48.40,   46.58,   50.29,   22.48,   77.94,   22.10,   25.25,   24.94,   11.77,   71.29,   14.38,   57.81,   26.25,   24.14,   45.07,   39.85,   78.19,   69.12,  135.33,   40.26,   30.93,   48.59,   79.48,  372.42,  246.49,    8.08,   10.01,   24.40,   32.92,    6.14,   12.99,   11.39,    9.76,    5.72,    8.24,    8.67,   60.37,   42.23,   26.09,   25.10,   44.40,   25.36,   68.77,   63.70,   97.99,   17.06,
   19.22,   18.14,   19.93,   48.68,   47.09,   51.19,   22.89,   77.19,   22.41,   26.03,   25.15,   11.99,   72.70,   14.82,   58.87,   26.75,   24.85,   45.68,   40.56,   79.26,   71.85,  138.43,   40.72,   32.05,   48.99,   83.53,  382.92,  252.71,    8.25,   10.29,   24.56,   34.12,    6.30,   13.56,   11.78,    9.97,    5.81,    8.45,    8.82,   60.53,   42.51,   26.92,   25.20,   46.42,   25.43,   71.95,   65.94,  104.82,   17.23,
   19.25,   18.14,   19.77,   48.95,   47.09,   51.81,   22.67,   78.31,   22.27,   25.92,   24.94,   11.95,   73.22,   15.14,   58.87,   26.47,   25.43,   45.60,   40.50,   80.33,   71.55,  137.24,   40.59,   31.88,   48.91,   88.78,  378.72,  256.37,    8.31,   10.37,   24.75,   34.12,    6.33,   13.80,   11.71,   10.43,    5.92,    8.45,    8.94,   60.37,   42.44,   27.28,   25.95,   45.97,   25.23,   72.59,   65.48,  104.02,   17.37,
   19.51,   18.11,   19.38,   48.95,   47.09,   51.67,   22.64,   76.08,   22.31,   26.51,   24.46,   12.10,   74.55,   15.28,   58.87,   26.29,   25.24,   45.30,   40.79,   81.90,   71.24,  137.48,   41.17,   31.88,   49.15,   90.08,  377.32,  258.57,    8.37,   10.37,   24.59,   34.12,    6.38,   13.73,   11.65,   10.43,    6.25,    8.40,    8.94,   60.45,   42.79,   27.46,   25.65,   45.52,   25.46,   71.31,   64.63,  102.01,   18.07,
   19.15,   17.96,   19.52,   48.40,   46.22,   50.77,   22.57,   76.82,   21.97,   26.39,   24.34,   11.95,   74.18,   15.06,   57.81,   25.76,   24.85,   44.54,   40.56,   81.16,   69.73,  135.09,   40.91,   31.83,   48.59,   92.23,  371.02,  256.74,    8.28,   10.19,   24.69,   33.74,    6.28,   13.39,   11.62,   10.31,    6.22,    8.33,    8.79,   60.77,   42.65,   26.69,   25.10,   44.22,   25.23,   70.04,   63.77,  100.40,   18.07,
   18.99,   18.02,   19.30,   48.13,   45.86,   50.57,   22.23,   76.08,   21.87,   26.39,   24.55,   11.81,   76.04,   15.11,   58.23,   25.43,   24.69,   45.00,   40.03,   80.91,   69.12,  132.23,   39.75,   31.36,   48.67,   90.51,  363.32,  260.77,    8.25,   10.14,   24.78,   33.24,    6.28,   13.29,   11.65,   10.31,    6.14,    8.22,    8.72,   60.69,   42.51,   26.78,   25.40,   43.59,   25.23,   69.08,   63.31,  100.00,   17.96,
   19.25,   18.17,   19.16,   48.13,   45.79,   50.98,   22.10,   76.08,   22.00,   26.58,   24.55,   11.95,   74.92,   15.38,   57.60,   25.46,   24.88,   45.75,   40.38,   78.19,   69.12,  129.60,   39.75,   31.23,   48.67,   94.39,  364.02,  258.94,    8.25,   10.06,   24.50,   33.36,    6.31,   13.12,   11.65,   10.39,    6.11,    8.08,    8.74,   61.32,   42.93,   26.69,   25.00,   43.72,   25.36,   71.95,   63.39,  100.80,   17.93,
   19.32,   18.17,   19.07,   48.06,   45.57,   50.71,   21.85,   77.19,   21.97,   26.39,   25.00,   11.92,   74.18,   15.47,   57.60,   25.06,   24.66,   46.43,   40.15,   77.78,   71.55,  132.94,   39.17,   30.93,   48.75,   91.80,  374.52,  264.07,    8.25,   10.06,   24.47,   33.36,    6.32,   13.16,   11.58,   10.31,    6.00,    8.10,    8.70,   61.16,   42.58,   27.42,   25.45,   43.77,   25.26,   70.99,   63.93,  100.00,   17.82,
   19.25,   18.32,   19.02,   48.82,   46.15,   50.91,   21.76,   77.19,   21.94,   26.15,   25.84,   12.13,   74.18,   15.41,   56.76,   25.76,   24.66,   46.81,   40.44,   77.78,   70.94,  132.71,   39.62,   31.36,   48.83,   91.37,  392.02,  270.66,    8.28,   10.09,   24.24,   33.43,    6.31,   13.26,   11.58,   10.31,    5.95,    8.29,    8.70,   61.64,   42.51,   27.24,   25.35,   44.62,   25.26,   72.27,   63.93,   99.60,   17.86,
   19.61,   18.90,   20.01,   48.61,   46.80,   51.12,   21.98,   77.57,   22.04,   26.47,   25.84,   11.95,   74.92,   15.17,   58.02,   25.76,   24.66,   46.96,   41.74,   77.53,   71.85,  132.71,   39.56,   30.97,   48.99,   93.53,  390.62,  269.93,    8.31,   10.06,   24.81,   34.06,    6.30,   13.22,   11.74,   10.52,    6.08,    8.31,    8.74,   62.43,   42.51,   27.05,   25.40,   44.17,   25.26,   72.90,   65.48,  100.80,   18.38,
   19.64,   18.80,   20.24,   48.75,   46.80,   51.53,   22.13,   77.19,   22.07,   26.43,   25.66,   11.99,   75.29,   15.52,   58.44,   25.92,   24.66,   46.96,   41.62,   78.52,   70.94,  133.18,   39.88,   31.19,   49.63,   92.66,  385.02,  265.90,    8.31,   10.14,   24.81,   34.12,    6.35,   13.29,   11.90,   10.47,    6.28,    8.38,    8.82,   62.83,   42.37,   26.69,   25.70,   44.22,   25.30,   73.22,   65.32,  101.20,   18.38,
