1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,1802   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,4904   ,3673   ,5880   ,6505   ,
   27.91,   26.68,   35.24,   67.96,   47.81,   66.03,   24.51,   56.07,   27.86,   22.28,   50.26,   49.01,  176.19,   27.02,   10.44,   84.07,   16.14,   45.26,   19.94,   24.92,   68.69,   48.56,   24.96,   79.32,  193.22,   54.28,    7.96,   69.51,  224.36,  112.35,  282.70,   10.53,   10.22,   23.75,   20.84,    5.60,   11.10,   17.27,    7.60,   10.33,   10.47,  136.73,  562.43,   77.06,   21.28,    8.40,   57.71,  323.55,   10.90,   75.11,
   27.95,   26.89,   35.38,   67.47,   47.23,   65.95,   24.51,   55.45,   26.92,   22.03,   52.58,   49.20,  175.75,   26.49,   10.32,   83.23,   16.08,   43.56,   19.37,   24.85,   68.52,   46.51,   24.22,   73.78,  188.44,   53.98,    7.41,   69.97,  229.72,  114.43,  272.39,   10.53,   10.13,   23.48,   20.60,    5.53,   10.91,   17.10,    7.48,   10.24,   10.42,  138.42,  559.72,   80.53,   20.34,    7.84,   58.18,  327.75,   10.95,   75.62,
   27.87,   27.03,   36.06,   69.59,   48.47,   66.85,   24.76,   55.68,   27.17,   22.20,   53.00,   49.10,  174.89,   26.32,   10.57,   81.54,   16.45,   46.60,   19.44,   25.19,   69.46,   46.87,   24.03,   78.21,  188.79,   55.80,    7.27,   69.97,  226.42,  114.02,  253.74,   10.69,   10.22,   23.82,   20.77,    5.57,   11.14,   17.27,    7.60,   10.53,   10.53,  137.15,  534.45,   80.14,   20.96,    7.86,   57.40,  330.08,   11.08,   75.62,
   27.87,   27.24,   36.81,   69.51,   48.89,   66.52,   24.62,   55.68,   27.31,   22.32,   53.00,   49.65,  178.35,   26.54,   10.57,   82.22,   16.66,   46.60,   19.66,   25.23,   69.89,   46.95,   23.99,   76.37,  190.15,   56.49,    7.32,   69.58,  231.36,  114.43,  236.07,   10.69,   10.25,   23.94,   21.09,    5.60,   11.14,   17.13,    7.56,   10.59,   10.53,  140.89,  538.96,   80.53,   21.19,    7.73,   55.92,  326.81,   11.18,   75.88,
   27.72,   27.59,   37.15,   69.51,   49.30,   66.94,   24.58,   56.45,   27.66,   22.24,   52.79,   50.91,  188.71,   26.88,   10.61,   83.23,   17.21,   46.60,   19.80,   25.53,   69.12,   47.61,   24.08,   77.47,  197.35,   57.85,    7.77,   69.27,  232.19,  117.35,  231.66,   10.66,   10.31,   24.05,   21.41,    5.60,   11.14,   17.47,    7.47,   10.50,   10.50,  140.89,  539.86,   80.91,   21.06,    8.27,   56.47,  333.81,   11.18,   76.40,
   27.95,   27.94,   37.90,   69.19,   50.46,   66.44,   24.69,   57.33,   28.30,   22.53,   53.58,   50.82,  190.01,   26.96,   10.69,   84.49,   17.35,   48.57,   21.16,   25.57,   70.66,   48.92,   24.59,   82.27,  199.51,   60.43,    7.90,   70.21,  232.19,  124.00,  240.49,   10.79,   10.40,   25.09,   21.85,    5.82,   11.42,   17.77,    7.65,   10.73,   10.70,  141.76,  565.88,   80.91,   21.58,    8.37,   55.92,  332.87,   11.24,   76.92,
   27.95,   28.01,   37.23,   68.78,   50.63,   67.18,   24.87,   58.05,   28.40,   22.57,   53.08,   50.55,  187.41,   27.03,   10.57,   88.27,   17.35,   50.39,   21.54,   25.69,   70.41,   49.00,   24.68,   85.59,  198.79,   59.07,    7.94,   70.29,  233.83,  124.42,  243.44,   10.76,   10.40,   24.93,   21.81,    5.78,   11.38,   17.51,    7.53,   10.50,   10.79,  143.50,  558.45,   79.76,   21.87,    8.42,   55.92,  352.92,   11.21,   77.01,
   28.11,   27.98,   36.93,   68.69,   50.13,   67.43,   24.87,   57.41,   28.05,   22.28,   51.79,   50.37,  184.82,   26.96,   10.40,   87.01,   17.14,   50.69,   21.35,   25.46,   71.01,   49.36,   24.40,   84.85,  200.95,   59.29,    8.21,   70.37,  241.65,  124.00,  235.58,   10.69,   10.40,   24.93,   21.74,    5.72,   11.22,   17.36,    7.47,   10.41,   10.82,  144.81,  566.81,   79.37,   21.68,    8.75,   54.83,  351.52,   11.08,   76.84,
   27.56,   27.80,   37.67,   69.02,   50.38,   68.34,   24.87,   57.81,   28.60,   22.53,   51.93,   50.37,  185.69,   27.11,   10.40,   87.01,   17.38,   50.75,   21.50,   25.46,   71.44,   49.88,   24.45,   86.33,  207.44,   59.37,    8.23,   70.52,  239.60,  126.50,  249.33,   10.66,   10.34,   25.09,   21.85,    5.76,   11.42,   17.02,    7.50,   10.27,   10.76,  143.50,  570.53,   81.69,   21.97,    8.74,   56.31,  354.79,   11.14,   78.74,
   27.64,   27.49,   37.08,   69.27,   50.05,   68.09,   24.87,   57.81,   28.60,   22.49,   52.50,   50.46,  184.82,   26.96,   10.36,   87.85,   17.45,   50.45,   21.58,   25.23,   71.27,   49.88,   25.42,   87.80,  205.28,   59.45,    8.21,   70.83,  234.24,  124.00,  239.02,   10.63,   10.43,   24.89,   21.85,    5.76,   11.46,   17.06,    7.53,   10.21,   10.73,  144.81,  564.95,   82.46,   21.71,    8.68,   56.78,  353.39,   11.14,   78.74,
   27.33,   27.21,   37.08,   68.37,   49.30,   67.60,   24.76,   61.66,   28.70,   22.45,   52.58,   49.83,  184.82,   26.81,   10.28,   86.59,   17.86,   50.21,   21.35,   25.46,   71.18,   50.02,   25.60,   88.17,  211.76,   58.76,    8.17,   70.68,  240.42,  127.33,  245.40,   10.82,   10.50,   24.81,   22.11,    5.72,   11.62,   17.13,    7.62,   10.24,   10.73,  145.24,  573.31,   84.00,   21.58,    8.66,   56.70,  366.44,   11.04,   77.87,
   27.17,   27.21,   36.56,   67.71,   48.47,   67.27,   24.76,   60.86,   28.40,   22.36,   52.65,   49.65,  181.37,   26.43,   10.36,   85.33,   17.79,   50.45,   20.74,   25.08,   70.41,   49.07,   25.37,   86.69,  208.88,   59.14,    8.04,   70.37,  242.48,  126.50,  245.40,   10.75,   10.47,   24.72,   21.81,    5.63,   11.58,   17.17,    7.53,   10.15,   10.63,  143.50,  571.46,   85.92,   21.38,    8.59,   57.32,  372.97,   10.91,   77.87,
   26.82,   27.38,   36.49,   67.55,   47.89,   66.85,   24.94,   60.54,   27.91,   22.24,   52.65,   49.20,  173.16,   26.36,   10.11,   87.43,   18.23,   50.63,   20.86,   25.57,   70.75,   48.70,   24.73,   87.80,  205.64,   58.92,    7.98,   70.13,  245.36,  124.84,  235.09,   10.71,   10.43,   24.52,   21.59,    5.74,   11.34,   16.98,    7.47,   10.15,   10.57,  142.20,  571.46,   84.00,   21.58,    8.32,   57.17,  365.04,   10.91,   77.87,
   26.90,   27.05,   37.90,   68.86,   48.89,   67.68,   25.30,   60.14,   28.65,   22.45,   53.29,   49.47,  180.07,   27.03,   10.15,   87.01,   18.32,   51.28,   21.16,   26.11,   71.78,   50.02,   24.08,   89.46,  207.08,   59.37,    8.33,   70.60,  247.01,  124.00,  237.55,   10.85,   10.60,   24.93,   21.92,    5.77,   11.54,   17.47,    7.59,   10.36,   10.69,  144.81,  571.46,   84.38,   22.33,    8.64,   58.65,  364.58,   10.98,   78.48,
   26.66,   27.01,   37.90,   68.53,   48.39,   67.35,   24.62,   60.62,   28.65,   22.32,   53.51,   49.74,  178.78,   26.96,   10.03,   87.43,   18.07,   51.40,   20.78,   26.07,   70.75,   49.36,   24.22,   89.85,  208.88,   58.54,    8.70,   70.76,  249.06,  125.67,  247.36,   10.89,   10.60,   24.97,   21.96,    5.73,   11.62,   17.54,    7.56,   10.53,   10.73,  145.24,  570.53,   83.61,   22.23,    9.22,   58.65,  364.11,   10.95,   78.31,
   26.55,   27.01,   37.60,   68.12,   48.39,   67.35,   24.62,   60.54,   28.40,   22.20,   53.08,   50.01,  179.64,   26.96,   10.15,   85.75,   18.07,   52.00,   20.40,   25.99,   71.01,   49.44,   24.08,   89.07,  208.88,   57.70,    8.60,   70.83,  256.89,  125.67,  245.89,   10.89,   10.66,   24.97,   22.03,    5.70,   11.66,   17.47,    7.59,   10.56,   10.79,  143.94,  570.53,   84.77,   22.13,    9.22,   58.42,  363.64,   10.98,   77.70,
   26.47,   26.97,   37.90,   67.30,   47.81,   66.44,   24.54,   59.74,   28.45,   21.98,   52.22,   50.10,  180.50,   26.73,   10.11,   84.49,   17.95,   51.88,   20.25,   25.76,   70.41,   48.92,   24.54,   87.90,  202.40,   56.71,    8.34,   70.44,  261.83,  132.33,  257.67,   10.82,   10.60,   24.64,   21.89,    5.68,   11.58,   17.28,    7.53,   10.41,   10.82,  142.20,  572.38,   83.61,   21.61,    9.04,   58.57,  372.50,   10.91,   77.53,
   26.43,   26.78,   36.97,   66.81,   47.56,   65.62,   24.54,   59.26,   28.65,   21.90,   51.86,   49.47,  180.94,   26.58,   10.03,   86.17,   18.11,   52.24,   20.18,   25.57,   71.27,   49.29,   24.40,   89.46,  201.31,   56.33,    8.19,   70.44,  262.65,  129.83,  252.76,   10.82,   10.60,   24.60,   21.85,    5.65,   11.26,   17.09,    7.53,   10.39,   10.88,  143.50,  591.90,   83.23,   21.77,    9.00,   58.42,  367.84,   10.88,   77.18,
   26.12,   26.59,   35.78,   66.24,   47.39,   64.38,   24.43,   59.10,   28.50,   21.90,   51.14,   48.65,  178.78,   26.25,   10.03,   85.33,   17.91,   50.27,   20.22,   25.95,   70.75,   48.56,   24.08,   87.11,  195.91,   56.49,    8.05,   70.37,  259.36,  126.92,  243.93,   10.75,   10.57,   24.28,   21.44,    5.60,   11.02,   16.83,    7.22,   10.24,   10.79,  140.02,  575.17,   82.07,   21.90,    8.47,   57.64,  342.20,   10.82,   76.40,
   25.80,   26.51,   35.67,   66.32,   47.15,   64.21,   24.54,   59.26,   28.80,   21.90,   52.00,   49.65,  186.98,   26.17,   10.03,   87.85,   17.91,   50.15,   19.99,   25.76,   71.01,   48.92,   24.27,   87.11,  198.43,   57.17,    8.17,   70.52,  263.47,  126.08,  248.84,   10.85,   10.60,   24.28,   21.37,    5.60,   11.02,   16.98,    7.22,   10.24,   10.82,  142.20,  578.89,   82.46,   21.61,    8.50,   57.40,  345.46,   10.82,   75.62,
